dateid,day,month,year
3322,5,9,2020
7299,13,9,2024
3803,5,9,2020
7141,13,9,2024
5164,13,9,2024
948,5,9,2020
17,5,9,2020
6429,13,9,2024
6065,13,9,2024
13,5,9,2020
587,5,9,2020
7333,13,9,2024
2183,5,9,2020
7600,13,9,2024
5310,13,9,2024
4630,13,9,2024
5588,13,9,2024
7122,13,9,2024
550,5,9,2020
5459,13,9,2024
4065,13,9,2024
2800,5,9,2020
3561,5,9,2020
2061,5,9,2020
764,5,9,2020
1487,5,9,2020
5135,13,9,2024
184,5,9,2020
248,5,9,2020
5519,13,9,2024
2992,5,9,2020
2503,5,9,2020
2487,5,9,2020
3061,5,9,2020
6300,13,9,2024
4456,13,9,2024
3222,5,9,2020
4878,13,9,2024
4380,13,9,2024
3952,13,9,2024
167,5,9,2020
5724,13,9,2024
3376,5,9,2020
210,5,9,2020
5208,13,9,2024
4386,13,9,2024
1705,5,9,2020
2562,5,9,2020
773,5,9,2020
21,5,9,2020
4040,13,9,2024
3871,5,9,2020
1294,5,9,2020
1598,5,9,2020
4300,13,9,2024
2948,5,9,2020
5282,13,9,2024
2109,5,9,2020
1355,5,9,2020
131,5,9,2020
459,5,9,2020
708,5,9,2020
2944,5,9,2020
7194,13,9,2024
2721,5,9,2020
6363,13,9,2024
6709,13,9,2024
3058,5,9,2020
5410,13,9,2024
34,5,9,2020
6193,13,9,2024
6541,13,9,2024
6595,13,9,2024
4845,13,9,2024
4580,13,9,2024
4219,13,9,2024
6547,13,9,2024
2242,5,9,2020
4758,13,9,2024
7056,13,9,2024
2640,5,9,2020
4531,13,9,2024
4222,13,9,2024
287,5,9,2020
1707,5,9,2020
47,5,9,2020
6388,13,9,2024
5160,13,9,2024
1735,5,9,2020
2950,5,9,2020
6163,13,9,2024
4339,13,9,2024
1071,5,9,2020
1066,5,9,2020
518,5,9,2020
5080,13,9,2024
6970,13,9,2024
4866,13,9,2024
6126,13,9,2024
6698,13,9,2024
6862,13,9,2024
6722,13,9,2024
4995,13,9,2024
4893,13,9,2024
5819,13,9,2024
5417,13,9,2024
1345,5,9,2020
5520,13,9,2024
1208,5,9,2020
6802,13,9,2024
4626,13,9,2024
2489,5,9,2020
5035,13,9,2024
4966,13,9,2024
5264,13,9,2024
4485,13,9,2024
7273,13,9,2024
6796,13,9,2024
3045,5,9,2020
7363,13,9,2024
5979,13,9,2024
892,5,9,2020
507,5,9,2020
581,5,9,2020
6733,13,9,2024
4275,13,9,2024
4008,13,9,2024
3989,13,9,2024
2725,5,9,2020
3406,5,9,2020
5557,13,9,2024
2445,5,9,2020
5759,13,9,2024
4769,13,9,2024
4221,13,9,2024
1220,5,9,2020
3433,5,9,2020
435,5,9,2020
1791,5,9,2020
1010,5,9,2020
4646,13,9,2024
4152,13,9,2024
7501,13,9,2024
3161,5,9,2020
7762,13,9,2024
319,5,9,2020
2436,5,9,2020
5001,13,9,2024
1173,5,9,2020
4153,13,9,2024
6534,13,9,2024
5059,13,9,2024
6532,13,9,2024
5474,13,9,2024
6369,13,9,2024
5481,13,9,2024
2863,5,9,2020
5909,13,9,2024
2108,5,9,2020
2767,5,9,2020
2806,5,9,2020
4363,13,9,2024
4184,13,9,2024
3112,5,9,2020
6706,13,9,2024
5850,13,9,2024
5439,13,9,2024
4940,13,9,2024
7218,13,9,2024
4312,13,9,2024
1810,5,9,2020
3879,5,9,2020
186,5,9,2020
79,5,9,2020
4500,13,9,2024
6865,13,9,2024
4962,13,9,2024
2983,5,9,2020
7149,13,9,2024
2620,5,9,2020
6499,13,9,2024
3739,5,9,2020
2131,5,9,2020
1475,5,9,2020
1081,5,9,2020
4111,13,9,2024
363,5,9,2020
3029,5,9,2020
5144,13,9,2024
7139,13,9,2024
2643,5,9,2020
2126,5,9,2020
2459,5,9,2020
757,5,9,2020
3293,5,9,2020
3345,5,9,2020
1193,5,9,2020
262,5,9,2020
4817,13,9,2024
3004,5,9,2020
4764,13,9,2024
6423,13,9,2024
2284,5,9,2020
718,5,9,2020
6741,13,9,2024
6436,13,9,2024
1335,5,9,2020
6044,13,9,2024
6147,13,9,2024
1912,5,9,2020
1287,5,9,2020
6699,13,9,2024
646,5,9,2020
239,5,9,2020
5826,13,9,2024
2058,5,9,2020
3348,5,9,2020
1891,5,9,2020
3467,5,9,2020
2592,5,9,2020
6084,13,9,2024
2687,5,9,2020
6102,13,9,2024
3590,5,9,2020
4532,13,9,2024
3596,5,9,2020
3129,5,9,2020
3261,5,9,2020
1188,5,9,2020
7697,13,9,2024
2328,5,9,2020
7298,13,9,2024
6430,13,9,2024
3736,5,9,2020
6645,13,9,2024
1302,5,9,2020
5435,13,9,2024
2778,5,9,2020
5939,13,9,2024
4418,13,9,2024
1917,5,9,2020
4171,13,9,2024
2635,5,9,2020
1425,5,9,2020
7114,13,9,2024
803,5,9,2020
972,5,9,2020
20,5,9,2020
3352,5,9,2020
2644,5,9,2020
1457,5,9,2020
2176,5,9,2020
351,5,9,2020
3543,5,9,2020
6354,13,9,2024
1490,5,9,2020
7566,13,9,2024
7634,13,9,2024
5664,13,9,2024
6255,13,9,2024
2283,5,9,2020
5572,13,9,2024
2324,5,9,2020
2271,5,9,2020
3666,5,9,2020
6966,13,9,2024
6050,13,9,2024
3546,5,9,2020
6398,13,9,2024
1471,5,9,2020
7748,13,9,2024
6171,13,9,2024
4032,13,9,2024
889,5,9,2020
6761,13,9,2024
3729,5,9,2020
801,5,9,2020
87,5,9,2020
2421,5,9,2020
4213,13,9,2024
7269,13,9,2024
1289,5,9,2020
6048,13,9,2024
2865,5,9,2020
4029,13,9,2024
6657,13,9,2024
7396,13,9,2024
1194,5,9,2020
6343,13,9,2024
5940,13,9,2024
1402,5,9,2020
1777,5,9,2020
3893,5,9,2020
7458,13,9,2024
605,5,9,2020
7009,13,9,2024
5531,13,9,2024
1795,5,9,2020
4419,13,9,2024
6715,13,9,2024
3140,5,9,2020
3876,5,9,2020
4330,13,9,2024
4287,13,9,2024
3903,13,9,2024
461,5,9,2020
5245,13,9,2024
3032,5,9,2020
2227,5,9,2020
7147,13,9,2024
7632,13,9,2024
1459,5,9,2020
7716,13,9,2024
6908,13,9,2024
4902,13,9,2024
5606,13,9,2024
5136,13,9,2024
3677,5,9,2020
3689,5,9,2020
2549,5,9,2020
2676,5,9,2020
5866,13,9,2024
1389,5,9,2020
7536,13,9,2024
4315,13,9,2024
609,5,9,2020
4670,13,9,2024
6093,13,9,2024
5451,13,9,2024
6732,13,9,2024
2150,5,9,2020
371,5,9,2020
6958,13,9,2024
445,5,9,2020
5941,13,9,2024
7393,13,9,2024
5040,13,9,2024
5657,13,9,2024
1450,5,9,2020
6618,13,9,2024
3970,13,9,2024
2968,5,9,2020
698,5,9,2020
2653,5,9,2020
213,5,9,2020
1818,5,9,2020
94,5,9,2020
6184,13,9,2024
1122,5,9,2020
6599,13,9,2024
1828,5,9,2020
1908,5,9,2020
6029,13,9,2024
1367,5,9,2020
6415,13,9,2024
7264,13,9,2024
5342,13,9,2024
5547,13,9,2024
4674,13,9,2024
4827,13,9,2024
6674,13,9,2024
3962,13,9,2024
6052,13,9,2024
3848,5,9,2020
1059,5,9,2020
3629,5,9,2020
7169,13,9,2024
358,5,9,2020
2866,5,9,2020
1999,5,9,2020
1854,5,9,2020
5118,13,9,2024
953,5,9,2020
7076,13,9,2024
911,5,9,2020
896,5,9,2020
6404,13,9,2024
1747,5,9,2020
3478,5,9,2020
51,5,9,2020
3823,5,9,2020
7244,13,9,2024
2773,5,9,2020
1904,5,9,2020
4477,13,9,2024
7140,13,9,2024
1796,5,9,2020
3898,5,9,2020
215,5,9,2020
7145,13,9,2024
4452,13,9,2024
3144,5,9,2020
7119,13,9,2024
1022,5,9,2020
5329,13,9,2024
3444,5,9,2020
4897,13,9,2024
7431,13,9,2024
7030,13,9,2024
193,5,9,2020
3837,5,9,2020
5212,13,9,2024
992,5,9,2020
4076,13,9,2024
2754,5,9,2020
1742,5,9,2020
6476,13,9,2024
6410,13,9,2024
2128,5,9,2020
6893,13,9,2024
2295,5,9,2020
1739,5,9,2020
3695,5,9,2020
7581,13,9,2024
6119,13,9,2024
933,5,9,2020
5744,13,9,2024
557,5,9,2020
2685,5,9,2020
7562,13,9,2024
404,5,9,2020
5974,13,9,2024
5008,13,9,2024
85,5,9,2020
5189,13,9,2024
33,5,9,2020
2314,5,9,2020
2547,5,9,2020
7676,13,9,2024
130,5,9,2020
2619,5,9,2020
2116,5,9,2020
2397,5,9,2020
6825,13,9,2024
4346,13,9,2024
971,5,9,2020
6078,13,9,2024
392,5,9,2020
1472,5,9,2020
4856,13,9,2024
5676,13,9,2024
5050,13,9,2024
6306,13,9,2024
6617,13,9,2024
1528,5,9,2020
7300,13,9,2024
6473,13,9,2024
1168,5,9,2020
5053,13,9,2024
7292,13,9,2024
6257,13,9,2024
3964,13,9,2024
7422,13,9,2024
4493,13,9,2024
5384,13,9,2024
6357,13,9,2024
2339,5,9,2020
1542,5,9,2020
5447,13,9,2024
5373,13,9,2024
1143,5,9,2020
3272,5,9,2020
1106,5,9,2020
7722,13,9,2024
715,5,9,2020
6111,13,9,2024
1994,5,9,2020
1711,5,9,2020
6622,13,9,2024
5449,13,9,2024
4196,13,9,2024
3668,5,9,2020
1362,5,9,2020
1685,5,9,2020
5263,13,9,2024
4003,13,9,2024
6844,13,9,2024
282,5,9,2020
1292,5,9,2020
4745,13,9,2024
2257,5,9,2020
7533,13,9,2024
4857,13,9,2024
4015,13,9,2024
1604,5,9,2020
101,5,9,2020
3636,5,9,2020
1045,5,9,2020
3652,5,9,2020
1935,5,9,2020
7429,13,9,2024
3720,5,9,2020
3159,5,9,2020
4104,13,9,2024
5043,13,9,2024
3292,5,9,2020
3179,5,9,2020
2141,5,9,2020
3072,5,9,2020
6323,13,9,2024
4530,13,9,2024
1867,5,9,2020
1109,5,9,2020
4767,13,9,2024
3084,5,9,2020
3431,5,9,2020
1470,5,9,2020
2223,5,9,2020
4540,13,9,2024
2965,5,9,2020
5875,13,9,2024
7075,13,9,2024
3722,5,9,2020
2765,5,9,2020
915,5,9,2020
5173,13,9,2024
7126,13,9,2024
5497,13,9,2024
2995,5,9,2020
7770,13,9,2024
3834,5,9,2020
3751,5,9,2020
6159,13,9,2024
4042,13,9,2024
3102,5,9,2020
4676,13,9,2024
7350,13,9,2024
746,5,9,2020
2586,5,9,2020
3617,5,9,2020
242,5,9,2020
3388,5,9,2020
4331,13,9,2024
7309,13,9,2024
4652,13,9,2024
5395,13,9,2024
7391,13,9,2024
6245,13,9,2024
3484,5,9,2020
6925,13,9,2024
1626,5,9,2020
3148,5,9,2020
5591,13,9,2024
705,5,9,2020
5368,13,9,2024
6266,13,9,2024
5972,13,9,2024
7696,13,9,2024
3287,5,9,2020
3252,5,9,2020
5843,13,9,2024
768,5,9,2020
7742,13,9,2024
4629,13,9,2024
4333,13,9,2024
4205,13,9,2024
2349,5,9,2020
6462,13,9,2024
2799,5,9,2020
4481,13,9,2024
5028,13,9,2024
1097,5,9,2020
828,5,9,2020
6274,13,9,2024
6529,13,9,2024
5839,13,9,2024
7454,13,9,2024
5064,13,9,2024
7032,13,9,2024
475,5,9,2020
1395,5,9,2020
6464,13,9,2024
4338,13,9,2024
4980,13,9,2024
6537,13,9,2024
5758,13,9,2024
7100,13,9,2024
5029,13,9,2024
6757,13,9,2024
1776,5,9,2020
1771,5,9,2020
1239,5,9,2020
6889,13,9,2024
3109,5,9,2020
5818,13,9,2024
6610,13,9,2024
689,5,9,2020
6513,13,9,2024
5542,13,9,2024
4067,13,9,2024
2160,5,9,2020
1177,5,9,2020
103,5,9,2020
271,5,9,2020
5184,13,9,2024
6272,13,9,2024
7510,13,9,2024
297,5,9,2020
7353,13,9,2024
7805,13,9,2024
2919,5,9,2020
2306,5,9,2020
1538,5,9,2020
4504,13,9,2024
4227,13,9,2024
3411,5,9,2020
1641,5,9,2020
638,5,9,2020
1773,5,9,2020
4313,13,9,2024
5760,13,9,2024
1506,5,9,2020
359,5,9,2020
725,5,9,2020
6526,13,9,2024
6366,13,9,2024
3625,5,9,2020
1311,5,9,2020
4304,13,9,2024
568,5,9,2020
3120,5,9,2020
6729,13,9,2024
6847,13,9,2024
4401,13,9,2024
4876,13,9,2024
5322,13,9,2024
3463,5,9,2020
2878,5,9,2020
5550,13,9,2024
691,5,9,2020
4959,13,9,2024
6561,13,9,2024
7151,13,9,2024
6238,13,9,2024
7700,13,9,2024
5091,13,9,2024
7518,13,9,2024
5965,13,9,2024
6042,13,9,2024
668,5,9,2020
6023,13,9,2024
4285,13,9,2024
7499,13,9,2024
2353,5,9,2020
5802,13,9,2024
5970,13,9,2024
7247,13,9,2024
547,5,9,2020
62,5,9,2020
7509,13,9,2024
3878,5,9,2020
726,5,9,2020
5885,13,9,2024
910,5,9,2020
1664,5,9,2020
2369,5,9,2020
921,5,9,2020
63,5,9,2020
2157,5,9,2020
1722,5,9,2020
5117,13,9,2024
4151,13,9,2024
3599,5,9,2020
345,5,9,2020
418,5,9,2020
209,5,9,2020
3207,5,9,2020
2193,5,9,2020
5165,13,9,2024
3437,5,9,2020
3192,5,9,2020
2720,5,9,2020
2008,5,9,2020
4790,13,9,2024
3371,5,9,2020
4366,13,9,2024
1613,5,9,2020
6192,13,9,2024
7010,13,9,2024
743,5,9,2020
7383,13,9,2024
7311,13,9,2024
5501,13,9,2024
5150,13,9,2024
503,5,9,2020
5691,13,9,2024
5068,13,9,2024
1606,5,9,2020
4140,13,9,2024
2824,5,9,2020
5615,13,9,2024
2191,5,9,2020
1327,5,9,2020
6381,13,9,2024
2665,5,9,2020
6372,13,9,2024
835,5,9,2020
3076,5,9,2020
4736,13,9,2024
3473,5,9,2020
6420,13,9,2024
6095,13,9,2024
7310,13,9,2024
1180,5,9,2020
2785,5,9,2020
2656,5,9,2020
217,5,9,2020
3896,5,9,2020
1969,5,9,2020
1745,5,9,2020
6967,13,9,2024
3540,5,9,2020
150,5,9,2020
6685,13,9,2024
6705,13,9,2024
6829,13,9,2024
4013,13,9,2024
3204,5,9,2020
4653,13,9,2024
274,5,9,2020
2967,5,9,2020
5781,13,9,2024
2804,5,9,2020
306,5,9,2020
7387,13,9,2024
7266,13,9,2024
5535,13,9,2024
6827,13,9,2024
6066,13,9,2024
4397,13,9,2024
6232,13,9,2024
6494,13,9,2024
2002,5,9,2020
3541,5,9,2020
1906,5,9,2020
4891,13,9,2024
3286,5,9,2020
6156,13,9,2024
4724,13,9,2024
7446,13,9,2024
7258,13,9,2024
6128,13,9,2024
760,5,9,2020
5743,13,9,2024
6338,13,9,2024
4611,13,9,2024
3369,5,9,2020
814,5,9,2020
2104,5,9,2020
4061,13,9,2024
7589,13,9,2024
4708,13,9,2024
5281,13,9,2024
4727,13,9,2024
7615,13,9,2024
6602,13,9,2024
4887,13,9,2024
7672,13,9,2024
5998,13,9,2024
1779,5,9,2020
3857,5,9,2020
7611,13,9,2024
289,5,9,2020
1950,5,9,2020
450,5,9,2020
6945,13,9,2024
6778,13,9,2024
3499,5,9,2020
1940,5,9,2020
6731,13,9,2024
6346,13,9,2024
5204,13,9,2024
5138,13,9,2024
2514,5,9,2020
7419,13,9,2024
7125,13,9,2024
437,5,9,2020
234,5,9,2020
2027,5,9,2020
7375,13,9,2024
6947,13,9,2024
5097,13,9,2024
7695,13,9,2024
7256,13,9,2024
6690,13,9,2024
883,5,9,2020
6737,13,9,2024
6240,13,9,2024
5193,13,9,2024
2811,5,9,2020
6243,13,9,2024
1025,5,9,2020
3791,5,9,2020
3874,5,9,2020
1808,5,9,2020
1295,5,9,2020
3600,5,9,2020
7480,13,9,2024
6471,13,9,2024
4975,13,9,2024
7641,13,9,2024
3451,5,9,2020
5683,13,9,2024
2225,5,9,2020
2424,5,9,2020
3164,5,9,2020
6678,13,9,2024
2351,5,9,2020
4216,13,9,2024
4341,13,9,2024
3684,5,9,2020
2844,5,9,2020
1837,5,9,2020
2050,5,9,2020
6342,13,9,2024
335,5,9,2020
5560,13,9,2024
3282,5,9,2020
169,5,9,2020
5838,13,9,2024
6198,13,9,2024
4349,13,9,2024
4128,13,9,2024
1712,5,9,2020
3213,5,9,2020
4316,13,9,2024
3373,5,9,2020
4435,13,9,2024
3458,5,9,2020
4770,13,9,2024
3280,5,9,2020
1049,5,9,2020
887,5,9,2020
1499,5,9,2020
849,5,9,2020
120,5,9,2020
7354,13,9,2024
1608,5,9,2020
1903,5,9,2020
812,5,9,2020
3726,5,9,2020
3075,5,9,2020
5238,13,9,2024
2046,5,9,2020
5078,13,9,2024
414,5,9,2020
1873,5,9,2020
6767,13,9,2024
3167,5,9,2020
1778,5,9,2020
3621,5,9,2020
1488,5,9,2020
1481,5,9,2020
4131,13,9,2024
7195,13,9,2024
6570,13,9,2024
4340,13,9,2024
5009,13,9,2024
7263,13,9,2024
6929,13,9,2024
6755,13,9,2024
3569,5,9,2020
7618,13,9,2024
1566,5,9,2020
6623,13,9,2024
6543,13,9,2024
6399,13,9,2024
6870,13,9,2024
4546,13,9,2024
7693,13,9,2024
1225,5,9,2020
6681,13,9,2024
2869,5,9,2020
6025,13,9,2024
3212,5,9,2020
2461,5,9,2020
833,5,9,2020
4828,13,9,2024
6148,13,9,2024
2710,5,9,2020
2581,5,9,2020
6904,13,9,2024
4233,13,9,2024
3276,5,9,2020
1996,5,9,2020
7172,13,9,2024
3021,5,9,2020
3455,5,9,2020
7315,13,9,2024
24,5,9,2020
299,5,9,2020
7039,13,9,2024
6772,13,9,2024
1847,5,9,2020
1018,5,9,2020
5927,13,9,2024
5727,13,9,2024
4214,13,9,2024
6831,13,9,2024
6435,13,9,2024
5649,13,9,2024
2758,5,9,2020
482,5,9,2020
417,5,9,2020
3175,5,9,2020
7596,13,9,2024
5780,13,9,2024
3481,5,9,2020
805,5,9,2020
3443,5,9,2020
7372,13,9,2024
1864,5,9,2020
420,5,9,2020
1920,5,9,2020
5717,13,9,2024
4567,13,9,2024
6871,13,9,2024
191,5,9,2020
6207,13,9,2024
831,5,9,2020
4066,13,9,2024
777,5,9,2020
2123,5,9,2020
3946,13,9,2024
3662,5,9,2020
6189,13,9,2024
113,5,9,2020
683,5,9,2020
821,5,9,2020
4293,13,9,2024
4842,13,9,2024
2029,5,9,2020
2412,5,9,2020
3165,5,9,2020
3825,5,9,2020
1163,5,9,2020
320,5,9,2020
6649,13,9,2024
703,5,9,2020
3565,5,9,2020
6002,13,9,2024
5618,13,9,2024
3434,5,9,2020
3169,5,9,2020
1644,5,9,2020
1328,5,9,2020
542,5,9,2020
6368,13,9,2024
6924,13,9,2024
99,5,9,2020
82,5,9,2020
7204,13,9,2024
6089,13,9,2024
3995,13,9,2024
5336,13,9,2024
3398,5,9,2020
6440,13,9,2024
6269,13,9,2024
4408,13,9,2024
651,5,9,2020
632,5,9,2020
1267,5,9,2020
1970,5,9,2020
765,5,9,2020
2239,5,9,2020
4112,13,9,2024
6719,13,9,2024
3127,5,9,2020
1682,5,9,2020
2854,5,9,2020
5236,13,9,2024
3490,5,9,2020
6447,13,9,2024
6520,13,9,2024
6961,13,9,2024
932,5,9,2020
2682,5,9,2020
1346,5,9,2020
6846,13,9,2024
2078,5,9,2020
386,5,9,2020
4645,13,9,2024
3867,5,9,2020
3553,5,9,2020
968,5,9,2020
2903,5,9,2020
2820,5,9,2020
7096,13,9,2024
6427,13,9,2024
5763,13,9,2024
2385,5,9,2020
2365,5,9,2020
2990,5,9,2020
6006,13,9,2024
4378,13,9,2024
6661,13,9,2024
6810,13,9,2024
93,5,9,2020
3338,5,9,2020
7560,13,9,2024
22,5,9,2020
3246,5,9,2020
1063,5,9,2020
7291,13,9,2024
3680,5,9,2020
3533,5,9,2020
3223,5,9,2020
5848,13,9,2024
3851,5,9,2020
699,5,9,2020
183,5,9,2020
4883,13,9,2024
7313,13,9,2024
6702,13,9,2024
2236,5,9,2020
2624,5,9,2020
7604,13,9,2024
4394,13,9,2024
5595,13,9,2024
6974,13,9,2024
1298,5,9,2020
6776,13,9,2024
5638,13,9,2024
1730,5,9,2020
2733,5,9,2020
7020,13,9,2024
721,5,9,2020
4728,13,9,2024
5935,13,9,2024
5855,13,9,2024
5789,13,9,2024
2022,5,9,2020
3858,5,9,2020
3882,5,9,2020
3866,5,9,2020
7661,13,9,2024
3776,5,9,2020
7279,13,9,2024
4163,13,9,2024
1226,5,9,2020
3476,5,9,2020
3859,5,9,2020
1989,5,9,2020
4829,13,9,2024
2319,5,9,2020
1321,5,9,2020
4922,13,9,2024
5084,13,9,2024
6765,13,9,2024
314,5,9,2020
157,5,9,2020
2907,5,9,2020
1827,5,9,2020
3402,5,9,2020
3079,5,9,2020
5621,13,9,2024
2991,5,9,2020
4182,13,9,2024
3532,5,9,2020
3328,5,9,2020
6319,13,9,2024
5921,13,9,2024
3746,5,9,2020
2472,5,9,2020
7704,13,9,2024
3894,5,9,2020
1274,5,9,2020
5670,13,9,2024
3501,5,9,2020
1657,5,9,2020
1614,5,9,2020
3124,5,9,2020
5014,13,9,2024
4432,13,9,2024
7717,13,9,2024
7065,13,9,2024
5349,13,9,2024
6016,13,9,2024
221,5,9,2020
3119,5,9,2020
1835,5,9,2020
4039,13,9,2024
3781,5,9,2020
1988,5,9,2020
6495,13,9,2024
7617,13,9,2024
2162,5,9,2020
1046,5,9,2020
7489,13,9,2024
339,5,9,2020
4815,13,9,2024
7278,13,9,2024
5641,13,9,2024
7785,13,9,2024
4958,13,9,2024
3200,5,9,2020
7080,13,9,2024
5543,13,9,2024
4215,13,9,2024
1726,5,9,2020
7027,13,9,2024
2231,5,9,2020
236,5,9,2020
4098,13,9,2024
6127,13,9,2024
4759,13,9,2024
4370,13,9,2024
3131,5,9,2020
5146,13,9,2024
5799,13,9,2024
7373,13,9,2024
2147,5,9,2020
5187,13,9,2024
4680,13,9,2024
3095,5,9,2020
1913,5,9,2020
5872,13,9,2024
6090,13,9,2024
4896,13,9,2024
6454,13,9,2024
5405,13,9,2024
3950,13,9,2024
2613,5,9,2020
3139,5,9,2020
7332,13,9,2024
1679,5,9,2020
3708,5,9,2020
4229,13,9,2024
3036,5,9,2020
6169,13,9,2024
3983,13,9,2024
5472,13,9,2024
6572,13,9,2024
6280,13,9,2024
5002,13,9,2024
1870,5,9,2020
1014,5,9,2020
5249,13,9,2024
4659,13,9,2024
4451,13,9,2024
1961,5,9,2020
7658,13,9,2024
6703,13,9,2024
3450,5,9,2020
7105,13,9,2024
6612,13,9,2024
5631,13,9,2024
4855,13,9,2024
6573,13,9,2024
4083,13,9,2024
3544,5,9,2020
2531,5,9,2020
7638,13,9,2024
133,5,9,2020
76,5,9,2020
3403,5,9,2020
1564,5,9,2020
6088,13,9,2024
3059,5,9,2020
474,5,9,2020
121,5,9,2020
3612,5,9,2020
6812,13,9,2024
6521,13,9,2024
2746,5,9,2020
2630,5,9,2020
2443,5,9,2020
5811,13,9,2024
2879,5,9,2020
2099,5,9,2020
5823,13,9,2024
543,5,9,2020
2761,5,9,2020
2449,5,9,2020
7457,13,9,2024
4167,13,9,2024
3921,13,9,2024
223,5,9,2020
1050,5,9,2020
5603,13,9,2024
3180,5,9,2020
1111,5,9,2020
6952,13,9,2024
3206,5,9,2020
5630,13,9,2024
712,5,9,2020
4839,13,9,2024
7157,13,9,2024
328,5,9,2020
6344,13,9,2024
5964,13,9,2024
3985,13,9,2024
2400,5,9,2020
149,5,9,2020
3039,5,9,2020
4889,13,9,2024
5646,13,9,2024
2633,5,9,2020
3241,5,9,2020
1246,5,9,2020
952,5,9,2020
3959,13,9,2024
5859,13,9,2024
3357,5,9,2020
5352,13,9,2024
2457,5,9,2020
5961,13,9,2024
3944,13,9,2024
7667,13,9,2024
2273,5,9,2020
5500,13,9,2024
5094,13,9,2024
5672,13,9,2024
397,5,9,2020
4472,13,9,2024
1937,5,9,2020
6329,13,9,2024
879,5,9,2020
7225,13,9,2024
6725,13,9,2024
5,5,9,2020
944,5,9,2020
59,5,9,2020
2951,5,9,2020
7591,13,9,2024
3304,5,9,2020
4884,13,9,2024
6502,13,9,2024
6377,13,9,2024
6973,13,9,2024
5402,13,9,2024
7000,13,9,2024
7071,13,9,2024
6188,13,9,2024
6985,13,9,2024
7750,13,9,2024
2248,5,9,2020
1825,5,9,2020
3639,5,9,2020
1768,5,9,2020
4590,13,9,2024
349,5,9,2020
18,5,9,2020
4920,13,9,2024
1574,5,9,2020
3538,5,9,2020
863,5,9,2020
7046,13,9,2024
1073,5,9,2020
5834,13,9,2024
7371,13,9,2024
7625,13,9,2024
1670,5,9,2020
6074,13,9,2024
6756,13,9,2024
6099,13,9,2024
6646,13,9,2024
6237,13,9,2024
6894,13,9,2024
2016,5,9,2020
7252,13,9,2024
3111,5,9,2020
6049,13,9,2024
6204,13,9,2024
5205,13,9,2024
3897,5,9,2020
3969,13,9,2024
5622,13,9,2024
5005,13,9,2024
2502,5,9,2020
5765,13,9,2024
3676,5,9,2020
4183,13,9,2024
2473,5,9,2020
6144,13,9,2024
4289,13,9,2024
7185,13,9,2024
1409,5,9,2020
2662,5,9,2020
1573,5,9,2020
929,5,9,2020
4448,13,9,2024
6298,13,9,2024
1954,5,9,2020
6815,13,9,2024
7205,13,9,2024
6079,13,9,2024
70,5,9,2020
3943,13,9,2024
146,5,9,2020
1507,5,9,2020
2637,5,9,2020
2326,5,9,2020
3697,5,9,2020
2446,5,9,2020
123,5,9,2020
2959,5,9,2020
2956,5,9,2020
5983,13,9,2024
7347,13,9,2024
2601,5,9,2020
7767,13,9,2024
1596,5,9,2020
5378,13,9,2024
3999,13,9,2024
3585,5,9,2020
2780,5,9,2020
81,5,9,2020
7129,13,9,2024
3631,5,9,2020
1433,5,9,2020
216,5,9,2020
6976,13,9,2024
1254,5,9,2020
5201,13,9,2024
4279,13,9,2024
7524,13,9,2024
98,5,9,2020
6727,13,9,2024
926,5,9,2020
4282,13,9,2024
4778,13,9,2024
3094,5,9,2020
4010,13,9,2024
3638,5,9,2020
3642,5,9,2020
7097,13,9,2024
3301,5,9,2020
4491,13,9,2024
6299,13,9,2024
5787,13,9,2024
3309,5,9,2020
5277,13,9,2024
4192,13,9,2024
4326,13,9,2024
6783,13,9,2024
3150,5,9,2020
2715,5,9,2020
924,5,9,2020
2940,5,9,2020
1594,5,9,2020
1200,5,9,2020
6953,13,9,2024
991,5,9,2020
4088,13,9,2024
2587,5,9,2020
341,5,9,2020
3136,5,9,2020
1432,5,9,2020
1119,5,9,2020
4687,13,9,2024
7134,13,9,2024
5738,13,9,2024
424,5,9,2020
6584,13,9,2024
785,5,9,2020
5367,13,9,2024
2042,5,9,2020
2877,5,9,2020
516,5,9,2020
6875,13,9,2024
5578,13,9,2024
2691,5,9,2020
7529,13,9,2024
7072,13,9,2024
3901,13,9,2024
1283,5,9,2020
3158,5,9,2020
5663,13,9,2024
7598,13,9,2024
1258,5,9,2020
6227,13,9,2024
2701,5,9,2020
1338,5,9,2020
6496,13,9,2024
2321,5,9,2020
7469,13,9,2024
2229,5,9,2020
1185,5,9,2020
5489,13,9,2024
4107,13,9,2024
6371,13,9,2024
145,5,9,2020
3435,5,9,2020
3290,5,9,2020
6742,13,9,2024
676,5,9,2020
5414,13,9,2024
100,5,9,2020
7325,13,9,2024
108,5,9,2020
6736,13,9,2024
2568,5,9,2020
1642,5,9,2020
3090,5,9,2020
3763,5,9,2020
1363,5,9,2020
4518,13,9,2024
6540,13,9,2024
6443,13,9,2024
5825,13,9,2024
1000,5,9,2020
2342,5,9,2020
7471,13,9,2024
2873,5,9,2020
6626,13,9,2024
1786,5,9,2020
4836,13,9,2024
4601,13,9,2024
5386,13,9,2024
7254,13,9,2024
7215,13,9,2024
7277,13,9,2024
4904,13,9,2024
2200,5,9,2020
2987,5,9,2020
702,5,9,2020
