rowid,product_id,customer_id,price,total_price
1021,8177,18335,3101,9303
1022,7672,49413,786,2358
1023,7363,57675,4781,19124
1024,7922,44956,3770,3770
1025,8828,74923,3697,7394
1026,8160,4243,2075,2075
1027,8567,40582,1313,3939
1028,8342,64929,700,700
1029,5882,51888,3143,6286
1030,6646,74452,2428,9712
1031,7142,4767,147,441
1032,7439,6025,2279,4558
1033,8846,53840,2863,11452
1034,5643,69067,1619,4857
1035,8931,61098,4512,9024
1036,7035,20686,1223,2446
1037,7298,34328,1921,5763
1038,7761,78350,4701,18804
1039,6882,28623,2740,10960
1040,8787,76999,1321,5284
1041,7695,1171,4340,21700
1042,7139,83311,936,3744
1043,6329,89435,4682,14046
1044,5605,77629,2505,10020
1045,8008,79916,4407,4407
1046,5619,65052,143,572
1047,6034,87170,2365,11825
1048,6440,54482,3674,11022
1049,8541,38082,1527,4581
1050,7641,54682,3189,6378
1051,6564,43018,3089,3089
1052,8393,19761,4278,21390
1053,6433,68512,3234,12936
1054,6660,68373,805,2415
1055,5745,41031,2493,2493
1056,8661,30192,2317,6951
1057,8631,83824,1717,1717
1058,7160,32407,2596,5192
1059,8066,63613,3537,14148
1060,8502,6366,264,1056
1061,6357,64935,2732,10928
1062,8398,74259,4200,16800
1063,7541,31176,197,394
1064,5946,84321,4259,21295
1065,8022,49139,3825,15300
1066,5815,38606,4177,8354
1067,6339,81887,1888,9440
1068,7428,8488,2997,2997
1069,5956,24557,2731,10924
1070,6759,34181,1350,4050
1071,6668,83308,2037,4074
1072,7597,24985,4263,8526
1073,7514,68284,1510,4530
1074,6257,74378,3964,19820
1075,6113,40441,3990,7980
1076,7218,33879,3326,16630
1077,7514,68284,1510,4530
1078,7486,1845,1344,4032
1079,6899,76702,1530,7650
1080,7655,65905,1665,8325
1081,8486,49280,3589,17945
1082,6097,69546,449,449
1083,7922,58834,3770,3770
1084,6495,64772,351,1053
1085,6615,63820,107,535
1086,8625,80173,1626,8130
1087,8076,88944,3401,13604
1088,8381,53253,2768,13840
1089,7953,53900,1332,1332
1090,8374,89495,3037,6074
1091,7719,72014,2451,7353
1092,5853,30000,2189,2189
1093,7664,49047,1123,4492
1094,8595,71319,3071,6142
1095,8025,67634,4688,14064
1096,6042,34983,4820,19280
1097,8711,82739,3391,10173
1098,5945,11217,2448,2448
1099,7723,22248,2799,8397
1100,7595,18543,4530,4530
1101,8770,6078,4533,13599
1102,7764,22257,3278,6556
1103,7134,44222,3519,17595
1104,6521,55276,2873,5746
1105,6412,63798,938,3752
1106,8176,29549,4544,9088
1107,6123,27643,4075,8150
1108,8053,66103,353,353
1109,8941,68627,4224,4224
1110,7540,60433,4446,8892
1111,8600,77850,4009,16036
1112,6212,48519,2328,4656
1113,8193,40804,2242,8968
1114,6304,8717,1186,2372
1115,6078,70232,2684,13420
1116,5989,51920,3570,3570
1117,6723,33355,465,930
1118,7904,83208,4987,24935
1119,8714,8153,3174,3174
1120,7363,67005,4781,23905
1121,7804,57903,1517,3034
1122,8064,43544,58,232
1123,8718,7266,3507,3507
1124,8254,7771,3181,9543
1125,6346,55170,3045,3045
1126,8267,8859,4871,24355
1127,5640,13718,3749,11247
1128,8572,76550,534,2136
1129,7287,73286,1010,2020
1130,6591,8712,709,2836
1131,6146,77293,3282,9846
1132,8564,51621,2250,2250
1133,6646,59292,2428,2428
1134,6646,59292,2428,2428
1135,8564,51621,2250,2250
1136,6146,77293,3282,9846
1137,6591,8712,709,2836
1138,7287,73286,1010,2020
1139,8572,76550,534,2136
1140,5640,13718,3749,11247
1141,8267,8859,4871,24355
1142,6346,55170,3045,3045
1143,8254,7771,3181,9543
1144,8718,7266,3507,3507
1145,8064,43544,58,232
1146,7804,57903,1517,3034
1147,7363,67005,4781,23905
1148,8714,8153,3174,3174
1149,7904,83208,4987,24935
1150,6723,33355,465,930
1151,5989,51920,3570,3570
1152,6078,70232,2684,13420
1153,6304,8717,1186,2372
1154,8193,40804,2242,8968
1155,6212,48519,2328,4656
1156,8600,77850,4009,16036
1157,7540,60433,4446,8892
1158,8941,68627,4224,4224
1159,8053,66103,353,353
1160,6123,27643,4075,8150
1161,8176,29549,4544,9088
1162,6412,63798,938,3752
1163,6521,55276,2873,5746
1164,7134,44222,3519,17595
1165,7764,22257,3278,6556
1166,8770,6078,4533,13599
1167,7595,18543,4530,4530
1168,7723,22248,2799,8397
1169,5945,11217,2448,2448
1170,8711,82739,3391,10173
1171,6042,34983,4820,19280
1172,8025,67634,4688,14064
1173,8595,71319,3071,6142
1174,7664,49047,1123,4492
1175,5853,30000,2189,2189
1176,7719,72014,2451,7353
1177,8374,89495,3037,6074
1178,7953,53900,1332,1332
1179,8381,53253,2768,13840
1180,8076,88944,3401,13604
1181,8625,80173,1626,8130
1182,6615,63820,107,535
1183,6495,64772,351,1053
1184,7922,58834,3770,3770
1185,6097,69546,449,449
1186,8486,49280,3589,17945
1187,7655,65905,1665,8325
1188,6899,76702,1530,7650
1189,7486,1845,1344,4032
1190,7218,33879,3326,16630
1191,6113,40441,3990,7980
1192,6257,74378,3964,19820
1193,7724,36602,4273,21365
1194,5766,21561,1585,1585
1195,8358,85054,858,3432
1196,7832,48985,3238,9714
1197,7978,80698,4189,16756
1198,6898,22982,2125,4250
1199,6328,82946,2254,2254
1200,6226,16998,4298,12894
1201,8762,43179,2445,2445
1202,6185,82800,787,3935
1203,5905,69229,4729,14187
1204,6454,46832,1794,3588
1205,6012,33997,4771,9542
1206,8863,31572,546,546
1207,6861,71045,922,3688
1208,6355,22376,2474,7422
1209,7366,84194,202,404
1210,8035,43652,4973,19892
1211,6572,48975,4820,4820
1212,7316,9264,1429,2858
1213,6109,87470,1882,7528
1214,8558,87684,1760,3520
1215,7024,35013,4383,13149
1216,6908,4146,655,1965
1217,6050,81451,4182,20910
1218,8079,60642,4079,8158
1219,8134,44738,2759,2759
1220,5681,66321,1062,4248
1221,5808,28157,4182,20910
1222,8027,41341,3311,3311
1223,5600,15630,3210,16050
1224,7010,6707,1276,6380
1225,6694,25427,2864,8592
1226,7309,11107,1336,6680
1227,8000,24484,1629,1629
1228,7960,35372,321,1605
1229,6890,10031,2571,2571
1230,6152,18298,584,2920
1231,5653,49,3158,3158
1232,7381,35825,1243,6215
1233,7980,409,88,88
1234,7727,62418,4649,9298
1235,7406,64970,460,1840
1236,8255,81278,2730,5460
1237,5909,3380,1235,6175
1238,7475,73347,3649,10947
1239,7735,19642,3828,11484
1240,7640,3444,759,3036
1241,6713,59368,3335,13340
1242,6913,37974,4974,14922
1243,5708,24136,1569,7845
1244,8273,54816,1489,7445
1245,8298,18136,2072,10360
1246,7229,3309,4458,17832
1247,7036,33298,3349,6698
1248,6547,74681,4909,19636
1249,6212,33448,2328,11640
1250,5945,8180,2448,7344
1251,5705,38549,1646,4938
1252,6906,2037,213,639
1253,5766,21561,1585,1585
1254,8358,85054,858,3432
1255,7832,48985,3238,9714
1256,7978,80698,4189,16756
1257,6898,22982,2125,4250
1258,6328,82946,2254,2254
1259,6226,16998,4298,12894
1260,8762,43179,2445,2445
1261,6185,82800,787,3935
1262,5905,69229,4729,14187
1263,6454,46832,1794,3588
1264,6012,33997,4771,9542
1265,8863,31572,546,546
1266,6861,71045,922,3688
1267,6355,22376,2474,7422
1268,7366,84194,202,404
1269,8035,43652,4973,19892
1270,6572,48975,4820,4820
1271,7316,9264,1429,2858
1272,6109,87470,1882,7528
1273,8558,87684,1760,3520
1274,7024,35013,4383,13149
1275,6908,4146,655,1965
1276,6050,81451,4182,20910
1277,8079,60642,4079,8158
1278,8134,44738,2759,2759
1279,5681,66321,1062,4248
1280,5808,28157,4182,20910
1281,8027,41341,3311,3311
1282,5600,15630,3210,16050
1283,7010,6707,1276,6380
1284,6694,25427,2864,8592
1285,7309,11107,1336,6680
1286,8000,24484,1629,1629
1287,7960,35372,321,1605
1288,6890,10031,2571,2571
1289,6152,18298,584,2920
1290,5653,49,3158,3158
1291,7381,35825,1243,6215
1292,7980,409,88,88
1293,7727,62418,4649,9298
1294,7406,64970,460,1840
1295,8255,81278,2730,5460
1296,5909,3380,1235,6175
1297,7475,73347,3649,10947
1298,7735,19642,3828,11484
1299,7640,3444,759,3036
1300,6713,59368,3335,13340
1301,6913,37974,4974,14922
1302,5708,24136,1569,7845
1303,8273,54816,1489,7445
1304,8298,18136,2072,10360
1305,7229,3309,4458,17832
1306,7036,33298,3349,6698
1307,6547,74681,4909,19636
1308,7724,36602,4273,21365
1309,6212,33448,2328,11640
1310,5945,8180,2448,7344
1311,5705,38549,1646,4938
1312,6906,2037,213,639
1313,7031,13768,1513,6052
1314,7031,13768,1513,6052
1315,6596,35959,882,2646
1316,8402,13685,1143,4572
1317,7009,45050,4850,19400
1318,8280,20509,490,490
1319,7368,67252,4394,13182
1320,6624,84647,4297,8594
1321,6922,54324,572,572
1322,8437,13142,1396,4188
1323,8453,81623,140,140
1324,7184,34614,4787,4787
1325,5936,3469,4350,4350
1326,5946,38229,4259,4259
1327,7582,58957,868,868
1328,6403,63838,2056,8224
1329,5908,85817,667,2001
1330,6274,82504,3102,3102
1331,6569,37173,2718,5436
1332,8661,48220,2317,11585
1333,7723,4570,2799,13995
1334,7723,4570,2799,13995
1335,8241,14307,3329,9987
1336,7796,27132,3527,17635
1337,5873,40634,1611,4833
1338,7309,67080,1336,4008
1339,5756,28717,4270,17080
1340,7015,4212,3096,6192
1341,5982,57986,2838,2838
1342,5705,84270,1646,4938
1343,8217,84101,1374,6870
1344,8651,41420,4698,14094
1345,5690,62556,2560,5120
1346,6145,16530,280,840
1347,8763,49352,3344,13376
1348,8519,12645,3054,6108
1349,7630,6402,646,1292
1350,5811,81540,4639,18556
1351,8258,51862,2842,14210
1352,6384,27988,484,1452
1353,7793,17479,626,3130
1354,5707,22204,3776,15104
1355,7540,55433,4446,8892
1356,8658,68136,3101,9303
1357,8479,51989,4037,4037
1358,7578,33713,2818,8454
1359,7835,4500,4141,20705
1360,8029,16280,2553,2553
1361,8112,58152,3931,11793
1362,8770,85223,4533,18132
1363,8338,75490,3386,3386
1364,8070,57242,1666,3332
1365,6315,67716,4825,19300
1366,6984,74955,3325,6650
1367,8825,5945,1506,4518
1368,6085,28232,3366,13464
1369,7360,64565,146,438
1370,8157,58409,911,911
1371,6009,61503,3391,13564
1372,6971,81495,81,162
1373,8370,46775,2061,4122
1374,8661,48220,2317,11585
1375,5680,31680,2641,7923
1376,6569,37173,2718,5436
1377,6274,82504,3102,3102
1378,5908,85817,667,2001
1379,6403,63838,2056,8224
1380,7582,58957,868,868
1381,5946,38229,4259,4259
1382,5936,3469,4350,4350
1383,7184,34614,4787,4787
1384,8453,81623,140,140
1385,8437,13142,1396,4188
1386,6922,54324,572,572
1387,6624,84647,4297,8594
1388,7368,67252,4394,13182
1389,8280,20509,490,490
1390,7009,45050,4850,19400
1391,8402,13685,1143,4572
1392,6596,35959,882,2646
1393,8070,57242,1666,3332
1394,8241,14307,3329,9987
1395,7796,27132,3527,17635
1396,5873,40634,1611,4833
1397,7309,67080,1336,4008
1398,5756,28717,4270,17080
1399,7015,4212,3096,6192
1400,5982,57986,2838,2838
1401,5705,84270,1646,4938
1402,8217,84101,1374,6870
1403,8651,41420,4698,14094
1404,5690,62556,2560,5120
1405,6145,16530,280,840
1406,8763,49352,3344,13376
1407,8519,12645,3054,6108
1408,7630,6402,646,1292
1409,5811,81540,4639,18556
1410,8258,51862,2842,14210
1411,6384,27988,484,1452
1412,7793,17479,626,3130
1413,5707,22204,3776,15104
1414,7540,55433,4446,8892
1415,8658,68136,3101,9303
1416,8479,51989,4037,4037
1417,7578,33713,2818,8454
1418,7835,4500,4141,20705
1419,8029,16280,2553,2553
1420,8112,58152,3931,11793
1421,8770,85223,4533,18132
1422,8338,75490,3386,3386
1423,6315,67716,4825,19300
1424,6984,74955,3325,6650
1425,8825,5945,1506,4518
1426,6085,28232,3366,13464
1427,7360,64565,146,438
1428,8157,58409,911,911
1429,6009,61503,3391,13564
1430,6971,81495,81,162
1431,8370,46775,2061,4122
1432,5680,31680,2641,7923
1433,5653,23001,3158,9474
1434,6857,54138,2237,8948
1435,7111,68772,961,4805
1436,6131,6362,2011,4022
1437,8449,73389,4885,9770
1438,7542,25392,1830,7320
1439,7629,48626,4214,4214
1440,6618,53842,4748,9496
1441,6601,34050,4661,18644
1442,8168,2647,4789,14367
1443,6128,2225,2173,8692
1444,8201,70721,2125,4250
1445,6926,726,927,927
1446,6586,48807,3791,11373
1447,8958,76356,1645,6580
1448,8642,48427,984,4920
1449,6051,197,2909,5818
1450,7606,13677,2228,6684
1451,8793,60573,2943,8829
1452,7824,17576,1490,2980
1453,6477,20980,2033,6099
1454,8668,19795,176,704
1455,6830,3807,1235,2470
1456,7082,65134,3090,3090
1457,6236,84356,180,540
1458,7877,34691,2283,11415
1459,7953,72508,1332,1332
1460,8158,1146,2310,11550
1461,6478,34509,3377,10131
1462,5781,71144,4745,4745
1463,7883,5933,879,879
1464,6812,5976,243,486
1465,8070,67557,1666,4998
1466,6287,19383,2693,2693
1467,6267,81712,2748,5496
1468,8183,86304,4093,20465
1469,6910,10260,3823,15292
1470,5954,45710,1751,5253
1471,8708,73979,3089,6178
1472,5834,81131,1877,5631
1473,7756,25272,4307,21535
1474,6926,50603,927,927
1475,8794,89385,4414,17656
1476,5653,23001,3158,9474
1477,8726,56562,3947,3947
1478,5989,68199,3570,7140
1479,8282,85923,4133,20665
1480,8906,8810,2709,2709
1481,7898,88003,4262,21310
1482,8793,77207,2943,11772
1483,6121,64682,3653,18265
1484,5693,55903,4982,24910
1485,7116,4699,87,87
1486,8854,12600,1492,4476
1487,8506,45238,721,1442
1488,7237,62086,3046,15230
1489,8078,26981,393,1572
1490,8897,76054,653,1306
1491,6638,65698,3802,3802
1492,6638,79276,3802,7604
1493,8726,56562,3947,3947
1494,5989,68199,3570,7140
1495,8282,85923,4133,20665
1496,8906,8810,2709,2709
1497,7898,88003,4262,21310
1498,8793,77207,2943,11772
1499,6121,64682,3653,18265
1500,5693,55903,4982,24910
1501,7116,4699,87,87
1502,8854,12600,1492,4476
1503,8506,45238,721,1442
1504,7237,62086,3046,15230
1505,8078,26981,393,1572
1506,8897,76054,653,1306
1507,6638,65698,3802,3802
1508,6638,79276,3802,7604
1509,7575,16944,3761,15044
1510,7756,25272,4307,21535
1511,6926,50603,927,927
1512,8794,89385,4414,17656
1513,7575,16944,3761,15044
1514,6857,54138,2237,8948
1515,7111,68772,961,4805
1516,6131,6362,2011,4022
1517,8449,73389,4885,9770
1518,7542,25392,1830,7320
1519,7629,48626,4214,4214
1520,6618,53842,4748,9496
1521,6601,34050,4661,18644
1522,8168,2647,4789,14367
1523,6128,2225,2173,8692
1524,8201,70721,2125,4250
1525,6926,726,927,927
1526,6586,48807,3791,11373
1527,8958,76356,1645,6580
1528,8642,48427,984,4920
1529,6051,197,2909,5818
1530,7606,13677,2228,6684
1531,8793,60573,2943,8829
1532,7824,17576,1490,2980
1533,6477,20980,2033,6099
1534,8668,19795,176,704
1535,6830,3807,1235,2470
1536,7082,65134,3090,3090
1537,6236,84356,180,540
1538,7877,34691,2283,11415
1539,7953,72508,1332,1332
1540,8158,1146,2310,11550
1541,6478,34509,3377,10131
1542,5781,71144,4745,4745
1543,7883,5933,879,879
1544,6812,5976,243,486
1545,8070,67557,1666,4998
1546,6287,19383,2693,2693
1547,6267,81712,2748,5496
1548,8183,86304,4093,20465
1549,6910,10260,3823,15292
1550,5954,45710,1751,5253
1551,8708,73979,3089,6178
1552,5834,81131,1877,5631
1553,8316,55393,1363,1363
1554,6612,8913,4690,9380
1555,7431,40587,3824,3824
1556,7216,11776,4770,14310
1557,6518,54470,2159,8636
1558,6956,5065,994,994
1559,8349,84321,4912,24560
1560,6748,18259,2821,14105
1561,7522,54793,4842,4842
1562,7338,71470,57,228
1563,8100,32735,3758,3758
1564,7382,32103,3095,15475
1565,6583,39628,4728,23640
1566,8326,75379,925,2775
1567,6301,19523,2446,9784
1568,6518,4303,2159,10795
1569,7590,46962,3841,19205
1570,5611,65230,1544,1544
1571,7255,69732,334,334
1572,5989,55306,3570,17850
1573,6774,43891,4844,14532
1574,6671,36375,2601,13005
1575,8210,82870,1454,2908
1576,8254,3851,3181,6362
1577,7212,80191,2316,6948
1578,6886,76154,488,488
1579,8404,88204,398,1990
1580,7725,76910,3997,3997
1581,7193,47749,2805,14025
1582,8726,42552,3947,15788
1583,8805,4334,1230,3690
1584,7735,61152,3828,7656
1585,8077,12996,4898,9796
1586,7439,44221,2279,11395
1587,8985,6196,1311,6555
1588,8554,22991,1448,1448
1589,5864,13439,4337,4337
1590,7745,6513,797,2391
1591,5607,79023,1164,3492
1592,6535,72264,895,4475
1593,6612,8913,4690,9380
1594,7431,40587,3824,3824
1595,7216,11776,4770,14310
1596,6518,54470,2159,8636
1597,6956,5065,994,994
1598,8349,84321,4912,24560
1599,6748,18259,2821,14105
1600,7522,54793,4842,4842
1601,7338,71470,57,228
1602,8100,32735,3758,3758
1603,7382,32103,3095,15475
1604,6583,39628,4728,23640
1605,8326,75379,925,2775
1606,6301,19523,2446,9784
1607,6518,4303,2159,10795
1608,7590,46962,3841,19205
1609,5611,65230,1544,1544
1610,7255,69732,334,334
1611,5989,55306,3570,17850
1612,6774,43891,4844,14532
1613,6671,36375,2601,13005
1614,8210,82870,1454,2908
1615,8254,3851,3181,6362
1616,7212,80191,2316,6948
1617,6886,76154,488,488
1618,8404,88204,398,1990
1619,7725,76910,3997,3997
1620,7193,47749,2805,14025
1621,8726,42552,3947,15788
1622,8316,55393,1363,1363
1623,8805,4334,1230,3690
1624,7735,61152,3828,7656
1625,8077,12996,4898,9796
1626,7439,44221,2279,11395
1627,8985,6196,1311,6555
1628,8554,22991,1448,1448
1629,5864,13439,4337,4337
1630,7745,6513,797,2391
1631,5607,79023,1164,3492
1632,6535,72264,895,4475
1633,8366,74498,4250,4250
1634,8627,64066,1536,6144
1635,6194,60948,3580,14320
1636,8891,20574,3381,3381
1637,6012,2983,4771,4771
1638,8212,7041,2625,5250
1639,8765,8472,4348,8696
1640,8480,42873,720,2160
1641,6641,27729,4779,23895
1642,6869,26716,2459,4918
1643,8416,73330,1039,1039
1644,6323,47474,3461,3461
1645,7228,63658,3375,10125
1646,6800,44464,2616,5232
1647,7856,74017,4874,19496
1648,7973,77083,1932,5796
1649,8423,83162,211,211
1650,7278,12312,4740,14220
1651,8333,17906,1388,5552
1652,8803,67585,310,1550
1653,8366,74498,4250,4250
1654,8627,64066,1536,6144
1655,6194,60948,3580,14320
1656,8891,20574,3381,3381
1657,6012,2983,4771,4771
1658,8212,7041,2625,5250
1659,8765,8472,4348,8696
1660,8480,42873,720,2160
1661,6641,27729,4779,23895
1662,6869,26716,2459,4918
1663,8416,73330,1039,1039
1664,6323,47474,3461,3461
1665,7228,63658,3375,10125
1666,6800,44464,2616,5232
1667,7856,74017,4874,19496
1668,7973,77083,1932,5796
1669,8423,83162,211,211
1670,7278,12312,4740,14220
1671,8333,17906,1388,5552
1672,8803,67585,310,1550
1673,7483,60333,4827,14481
1674,6668,59003,2037,6111
1675,7105,33295,1513,7565
1676,8296,26201,3343,16715
1677,7612,80508,239,239
1678,8290,30576,2940,5880
1679,8450,89483,1077,5385
1680,6259,12791,4028,20140
1681,8460,2869,598,598
1682,5773,42967,296,296
1683,6866,1984,2869,11476
1684,8271,6606,1048,5240
1685,8476,70050,4538,18152
1686,6469,48142,3863,19315
1687,6825,11474,2445,4890
1688,6700,9239,2292,2292
1689,7273,42425,2077,4154
1690,6370,57343,2657,2657
1691,8854,34730,1492,2984
1692,7807,79684,2828,11312
1693,8535,51205,1290,1290
1694,7520,617,4711,4711
1695,7428,72533,2997,8991
1696,7378,17176,4270,17080
1697,7414,57905,1866,5598
1698,6478,65027,3377,16885
1699,7641,52282,3189,15945
1700,6971,87769,81,81
1701,8262,7112,562,562
1702,7449,81617,3065,3065
1703,6551,55378,1078,5390
1704,8280,26821,490,1960
1705,6924,85874,3719,7438
1706,8834,77995,4068,4068
1707,7202,89553,4787,9574
1708,6318,59457,4756,23780
1709,6484,74059,3975,7950
1710,8564,7604,2250,11250
1711,5856,48089,1952,7808
1712,6475,45872,651,1953
1713,6343,6178,4240,16960
1714,7387,82997,3719,7438
1715,8983,36836,3334,13336
1716,8792,51731,3151,3151
1717,8928,59871,1735,8675
1718,5642,79615,4567,18268
1719,6602,79569,565,1130
1720,5789,59793,1008,3024
1721,8841,14319,4660,4660
1722,7172,32565,2824,5648
1723,7095,62867,4392,13176
1724,6397,82804,258,1032
1725,7880,24979,3437,6874
1726,7604,32661,1136,3408
1727,8485,83696,1293,3879
1728,8381,24600,2768,2768
1729,8205,46270,889,4445
1730,8294,10436,4058,8116
1731,7368,19520,4394,21970
1732,8127,74905,3924,7848
1733,6475,45872,651,1953
1734,5856,48089,1952,7808
1735,8564,7604,2250,11250
1736,6484,74059,3975,7950
1737,6318,59457,4756,23780
1738,7202,89553,4787,9574
1739,8834,77995,4068,4068
1740,6924,85874,3719,7438
1741,8280,26821,490,1960
1742,6551,55378,1078,5390
1743,7449,81617,3065,3065
1744,8262,7112,562,562
1745,6971,87769,81,81
1746,7641,52282,3189,15945
1747,6478,65027,3377,16885
1748,7414,57905,1866,5598
1749,7378,17176,4270,17080
1750,7428,72533,2997,8991
1751,7520,617,4711,4711
1752,8535,51205,1290,1290
1753,7807,79684,2828,11312
1754,8854,34730,1492,2984
1755,6370,57343,2657,2657
1756,7273,42425,2077,4154
1757,6700,9239,2292,2292
1758,6825,11474,2445,4890
1759,6469,48142,3863,19315
1760,8476,70050,4538,18152
1761,8271,6606,1048,5240
1762,6866,1984,2869,11476
1763,5773,42967,296,296
1764,8460,2869,598,598
1765,6259,12791,4028,20140
1766,8450,89483,1077,5385
1767,8290,30576,2940,5880
1768,7612,80508,239,239
1769,8296,26201,3343,16715
1770,7105,33295,1513,7565
1771,6668,59003,2037,6111
1772,7483,60333,4827,14481
1773,6343,6178,4240,16960
1774,8127,74905,3924,7848
1775,7368,19520,4394,21970
1776,8294,10436,4058,8116
1777,8205,46270,889,4445
1778,8381,24600,2768,2768
1779,8485,83696,1293,3879
1780,7604,32661,1136,3408
1781,7880,24979,3437,6874
1782,6397,82804,258,1032
1783,7095,62867,4392,13176
1784,7172,32565,2824,5648
